"","Site","MaPP_region","Date","Year","Month","Salinity","Temperature","Latitude","Longitude","date_diff","group"
"6189","Langara Point","Haida Gwaii",2020-01-12,2020,1,32.3,6.8,54.2564,-133.058,1,1
"6190","Langara Point","Haida Gwaii",2020-01-13,2020,1,32.6,6.8,54.2564,-133.058,1,1
"6191","Langara Point","Haida Gwaii",2020-01-14,2020,1,32.4,6.2,54.2564,-133.058,1,1
"6192","Langara Point","Haida Gwaii",2020-01-15,2020,1,33,6.2,54.2564,-133.058,1,1
"6193","Langara Point","Haida Gwaii",2020-01-16,2020,1,32.9,6.2,54.2564,-133.058,1,1
"6194","Langara Point","Haida Gwaii",2020-01-17,2020,1,32.7,6.6,54.2564,-133.058,1,1
"6195","Langara Point","Haida Gwaii",2020-01-18,2020,1,32.6,6.7,54.2564,-133.058,1,1
"6196","Langara Point","Haida Gwaii",2020-01-19,2020,1,32.5,6.6,54.2564,-133.058,1,1
"6197","Langara Point","Haida Gwaii",2020-01-20,2020,1,32.6,6.6,54.2564,-133.058,1,1
"6198","Langara Point","Haida Gwaii",2020-01-21,2020,1,32.5,6.6,54.2564,-133.058,1,1
"6199","Langara Point","Haida Gwaii",2020-01-22,2020,1,32.5,6.6,54.2564,-133.058,1,1
"6200","Langara Point","Haida Gwaii",2020-01-23,2020,1,32.1,6.6,54.2564,-133.058,1,1
"6201","Langara Point","Haida Gwaii",2020-01-24,2020,1,32.3,6.8,54.2564,-133.058,1,1
"6202","Langara Point","Haida Gwaii",2020-01-25,2020,1,32.2,6.9,54.2564,-133.058,1,1
"6203","Langara Point","Haida Gwaii",2020-01-26,2020,1,32.2,6.9,54.2564,-133.058,1,1
"6204","Langara Point","Haida Gwaii",2020-01-27,2020,1,32.4,6.8,54.2564,-133.058,1,1
"6205","Langara Point","Haida Gwaii",2020-01-28,2020,1,32.5,6.8,54.2564,-133.058,1,1
"6206","Langara Point","Haida Gwaii",2020-01-29,2020,1,32.4,6.9,54.2564,-133.058,1,1
"6207","Langara Point","Haida Gwaii",2020-01-30,2020,1,32.4,7.2,54.2564,-133.058,1,1
"6208","Langara Point","Haida Gwaii",2020-01-31,2020,1,32.3,7,54.2564,-133.058,1,1
"6209","Langara Point","Haida Gwaii",2020-02-01,2020,2,32.5,6.8,54.2564,-133.058,1,1
"6210","Langara Point","Haida Gwaii",2020-02-02,2020,2,32.3,6.8,54.2564,-133.058,1,1
"6211","Langara Point","Haida Gwaii",2020-02-03,2020,2,32.4,6.6,54.2564,-133.058,1,1
"6212","Langara Point","Haida Gwaii",2020-02-04,2020,2,32.1,6.9,54.2564,-133.058,1,1
"6213","Langara Point","Haida Gwaii",2020-02-05,2020,2,32.2,6.9,54.2564,-133.058,1,1
"6214","Langara Point","Haida Gwaii",2020-02-06,2020,2,32.3,6.9,54.2564,-133.058,1,1
"6215","Langara Point","Haida Gwaii",2020-02-07,2020,2,32.3,6.6,54.2564,-133.058,1,1
"6216","Langara Point","Haida Gwaii",2020-02-08,2020,2,32.4,6.7,54.2564,-133.058,1,1
"6217","Langara Point","Haida Gwaii",2020-02-09,2020,2,32.4,6.8,54.2564,-133.058,1,1
"6218","Langara Point","Haida Gwaii",2020-02-10,2020,2,32.4,6.7,54.2564,-133.058,1,1
"6219","Langara Point","Haida Gwaii",2020-02-11,2020,2,32.3,6.7,54.2564,-133.058,1,1
"6220","Langara Point","Haida Gwaii",2020-02-12,2020,2,32.3,6.6,54.2564,-133.058,1,1
"6221","Langara Point","Haida Gwaii",2020-02-13,2020,2,32.2,6.5,54.2564,-133.058,1,1
"6222","Langara Point","Haida Gwaii",2020-02-14,2020,2,32.3,6.9,54.2564,-133.058,1,1
"6223","Langara Point","Haida Gwaii",2020-02-15,2020,2,32.4,6.9,54.2564,-133.058,1,1
"6224","Langara Point","Haida Gwaii",2020-02-16,2020,2,32.2,6.7,54.2564,-133.058,1,1
"6225","Langara Point","Haida Gwaii",2020-02-17,2020,2,32.4,6.7,54.2564,-133.058,1,1
"6226","Langara Point","Haida Gwaii",2020-02-18,2020,2,32.4,6.6,54.2564,-133.058,1,1
"6227","Langara Point","Haida Gwaii",2020-02-19,2020,2,32.4,6.9,54.2564,-133.058,1,1
"6228","Langara Point","Haida Gwaii",2020-02-20,2020,2,32.5,6.8,54.2564,-133.058,1,1
"6229","Langara Point","Haida Gwaii",2020-02-21,2020,2,32.4,6.9,54.2564,-133.058,1,1
"6230","Langara Point","Haida Gwaii",2020-02-22,2020,2,32.3,6.9,54.2564,-133.058,1,1
"6231","Langara Point","Haida Gwaii",2020-02-23,2020,2,32.3,6.7,54.2564,-133.058,1,1
"6232","Langara Point","Haida Gwaii",2020-02-24,2020,2,32.5,6.6,54.2564,-133.058,1,1
"6233","Langara Point","Haida Gwaii",2020-02-25,2020,2,32.3,6.7,54.2564,-133.058,1,1
"6234","Langara Point","Haida Gwaii",2020-02-26,2020,2,32.3,6.7,54.2564,-133.058,1,1
"6235","Langara Point","Haida Gwaii",2020-02-27,2020,2,32.6,6.7,54.2564,-133.058,1,1
"6236","Langara Point","Haida Gwaii",2020-02-28,2020,2,32.4,6.8,54.2564,-133.058,1,1
"6237","Langara Point","Haida Gwaii",2020-02-29,2020,2,32.6,6.7,54.2564,-133.058,1,1
"6238","Langara Point","Haida Gwaii",2020-03-01,2020,3,32.4,6.7,54.2564,-133.058,1,1
"6239","Langara Point","Haida Gwaii",2020-03-02,2020,3,32.4,6.6,54.2564,-133.058,1,1
"6240","Langara Point","Haida Gwaii",2020-03-03,2020,3,NA,NA,54.2564,-133.058,1,1
"6241","Langara Point","Haida Gwaii",2020-03-04,2020,3,NA,NA,54.2564,-133.058,1,1
"6242","Langara Point","Haida Gwaii",2020-03-05,2020,3,NA,NA,54.2564,-133.058,1,1
"6243","Langara Point","Haida Gwaii",2020-03-06,2020,3,32.6,6.1,54.2564,-133.058,1,1
"6244","Langara Point","Haida Gwaii",2020-03-07,2020,3,32.6,6.2,54.2564,-133.058,1,1
"6245","Langara Point","Haida Gwaii",2020-03-08,2020,3,32.8,6.2,54.2564,-133.058,1,1
"6246","Langara Point","Haida Gwaii",2020-03-09,2020,3,32.8,6.2,54.2564,-133.058,1,1
"6247","Langara Point","Haida Gwaii",2020-03-10,2020,3,32.6,6.3,54.2564,-133.058,1,1
"6248","Langara Point","Haida Gwaii",2020-03-11,2020,3,32.6,6.2,54.2564,-133.058,1,1
"6249","Langara Point","Haida Gwaii",2020-03-12,2020,3,32.7,6.1,54.2564,-133.058,1,1
"6250","Langara Point","Haida Gwaii",2020-03-13,2020,3,32.8,5.9,54.2564,-133.058,1,1
"6251","Langara Point","Haida Gwaii",2020-03-14,2020,3,32.5,6.2,54.2564,-133.058,1,1
"6252","Langara Point","Haida Gwaii",2020-03-15,2020,3,32.4,6.3,54.2564,-133.058,1,1
"6253","Langara Point","Haida Gwaii",2020-03-16,2020,3,32.4,6.1,54.2564,-133.058,1,1
"6254","Langara Point","Haida Gwaii",2020-03-17,2020,3,32.4,6.1,54.2564,-133.058,1,1
"6255","Langara Point","Haida Gwaii",2020-03-18,2020,3,32.4,6.2,54.2564,-133.058,1,1
"6256","Langara Point","Haida Gwaii",2020-03-19,2020,3,32.4,6.5,54.2564,-133.058,1,1
"6257","Langara Point","Haida Gwaii",2020-03-20,2020,3,32.6,6.6,54.2564,-133.058,1,1
"6258","Langara Point","Haida Gwaii",2020-03-21,2020,3,32.5,6.7,54.2564,-133.058,1,1
"6259","Langara Point","Haida Gwaii",2020-03-22,2020,3,32.4,6.5,54.2564,-133.058,1,1
"6260","Langara Point","Haida Gwaii",2020-03-23,2020,3,32.5,6.7,54.2564,-133.058,1,1
"6261","Langara Point","Haida Gwaii",2020-03-24,2020,3,32.6,6.7,54.2564,-133.058,1,1
"6262","Langara Point","Haida Gwaii",2020-03-25,2020,3,32.6,6.6,54.2564,-133.058,1,1
"6263","Langara Point","Haida Gwaii",2020-03-26,2020,3,32.5,6.7,54.2564,-133.058,1,1
"6264","Langara Point","Haida Gwaii",2020-03-27,2020,3,32.5,6.5,54.2564,-133.058,1,1
"6265","Langara Point","Haida Gwaii",2020-03-28,2020,3,32.4,6.5,54.2564,-133.058,1,1
"6266","Langara Point","Haida Gwaii",2020-03-29,2020,3,32.4,6.4,54.2564,-133.058,1,1
"6267","Langara Point","Haida Gwaii",2020-03-30,2020,3,32.3,6.4,54.2564,-133.058,1,1
"6268","Langara Point","Haida Gwaii",2020-03-31,2020,3,32.4,6.2,54.2564,-133.058,1,1
"6269","Langara Point","Haida Gwaii",2020-04-01,2020,4,32.3,6.1,54.2564,-133.058,1,1
"6270","Langara Point","Haida Gwaii",2020-04-02,2020,4,32.4,6.2,54.2564,-133.058,1,1
"6271","Langara Point","Haida Gwaii",2020-04-03,2020,4,32.4,6.3,54.2564,-133.058,1,1
"6272","Langara Point","Haida Gwaii",2020-04-04,2020,4,32.4,6.4,54.2564,-133.058,1,1
"6273","Langara Point","Haida Gwaii",2020-04-05,2020,4,32.4,6.7,54.2564,-133.058,1,1
"6274","Langara Point","Haida Gwaii",2020-04-06,2020,4,32.4,6.6,54.2564,-133.058,1,1
"6275","Langara Point","Haida Gwaii",2020-04-07,2020,4,32.5,6.6,54.2564,-133.058,1,1
"6276","Langara Point","Haida Gwaii",2020-04-08,2020,4,32.4,6.6,54.2564,-133.058,1,1
"6277","Langara Point","Haida Gwaii",2020-04-09,2020,4,32.3,6.7,54.2564,-133.058,1,1
"6278","Langara Point","Haida Gwaii",2020-04-10,2020,4,32.4,7,54.2564,-133.058,1,1
"6279","Langara Point","Haida Gwaii",2020-04-11,2020,4,32.5,6.4,54.2564,-133.058,1,1
"6280","Langara Point","Haida Gwaii",2020-04-12,2020,4,32.4,6.3,54.2564,-133.058,1,1
"6281","Langara Point","Haida Gwaii",2020-04-13,2020,4,32.4,6.6,54.2564,-133.058,1,1
"6282","Langara Point","Haida Gwaii",2020-04-14,2020,4,32.4,6.8,54.2564,-133.058,1,1
"6283","Langara Point","Haida Gwaii",2020-04-15,2020,4,32.3,6.9,54.2564,-133.058,1,1
"6284","Langara Point","Haida Gwaii",2020-04-16,2020,4,32.3,7,54.2564,-133.058,1,1
"6285","Langara Point","Haida Gwaii",2020-04-17,2020,4,32.3,7,54.2564,-133.058,1,1
"6286","Langara Point","Haida Gwaii",2020-04-18,2020,4,32.3,7.2,54.2564,-133.058,1,1
"6287","Langara Point","Haida Gwaii",2020-04-19,2020,4,32.4,7.2,54.2564,-133.058,1,1
"6288","Langara Point","Haida Gwaii",2020-04-20,2020,4,32.4,7.1,54.2564,-133.058,1,1
"6289","Langara Point","Haida Gwaii",2020-04-21,2020,4,32.4,7.4,54.2564,-133.058,1,1
"6290","Langara Point","Haida Gwaii",2020-04-22,2020,4,32.3,7.6,54.2564,-133.058,1,1
"6291","Langara Point","Haida Gwaii",2020-04-23,2020,4,32.3,7.8,54.2564,-133.058,1,1
"6292","Langara Point","Haida Gwaii",2020-04-24,2020,4,32.4,7.6,54.2564,-133.058,1,1
"6293","Langara Point","Haida Gwaii",2020-04-25,2020,4,32.2,7.4,54.2564,-133.058,1,1
"6294","Langara Point","Haida Gwaii",2020-04-26,2020,4,32.4,7.3,54.2564,-133.058,1,1
"6295","Langara Point","Haida Gwaii",2020-04-27,2020,4,32.3,7.4,54.2564,-133.058,1,1
"6296","Langara Point","Haida Gwaii",2020-04-28,2020,4,32.3,7.6,54.2564,-133.058,1,1
"6297","Langara Point","Haida Gwaii",2020-04-29,2020,4,32.2,7.8,54.2564,-133.058,1,1
"6298","Langara Point","Haida Gwaii",2020-04-30,2020,4,32.2,7.7,54.2564,-133.058,1,1
"6299","Langara Point","Haida Gwaii",2020-05-01,2020,5,32.3,7.8,54.2564,-133.058,1,1
"6300","Langara Point","Haida Gwaii",2020-05-02,2020,5,32.3,7.7,54.2564,-133.058,1,1
"6301","Langara Point","Haida Gwaii",2020-05-03,2020,5,32.3,7.8,54.2564,-133.058,1,1
"6302","Langara Point","Haida Gwaii",2020-05-04,2020,5,32.3,8,54.2564,-133.058,1,1
"6303","Langara Point","Haida Gwaii",2020-05-05,2020,5,32.3,8.1,54.2564,-133.058,1,1
"6304","Langara Point","Haida Gwaii",2020-05-06,2020,5,32.4,8.2,54.2564,-133.058,1,1
"6305","Langara Point","Haida Gwaii",2020-05-07,2020,5,32.3,8.3,54.2564,-133.058,1,1
"6306","Langara Point","Haida Gwaii",2020-05-08,2020,5,32.2,8.6,54.2564,-133.058,1,1
"6307","Langara Point","Haida Gwaii",2020-05-09,2020,5,32.3,8.8,54.2564,-133.058,1,1
"6308","Langara Point","Haida Gwaii",2020-05-10,2020,5,32.3,8.1,54.2564,-133.058,1,1
"6309","Langara Point","Haida Gwaii",2020-05-11,2020,5,32.4,8.1,54.2564,-133.058,1,1
"6310","Langara Point","Haida Gwaii",2020-05-12,2020,5,32.3,8.2,54.2564,-133.058,1,1
"6311","Langara Point","Haida Gwaii",2020-05-13,2020,5,32.3,8.4,54.2564,-133.058,1,1
"6312","Langara Point","Haida Gwaii",2020-05-14,2020,5,32.3,8.8,54.2564,-133.058,1,1
"6313","Langara Point","Haida Gwaii",2020-05-15,2020,5,32.2,8.9,54.2564,-133.058,1,1
"6314","Langara Point","Haida Gwaii",2020-05-16,2020,5,32.2,9,54.2564,-133.058,1,1
"6315","Langara Point","Haida Gwaii",2020-05-17,2020,5,32.2,9.4,54.2564,-133.058,1,1
"6316","Langara Point","Haida Gwaii",2020-05-18,2020,5,32.3,9.2,54.2564,-133.058,1,1
"6317","Langara Point","Haida Gwaii",2020-05-19,2020,5,32.1,9.1,54.2564,-133.058,1,1
"6318","Langara Point","Haida Gwaii",2020-05-20,2020,5,32.2,9.2,54.2564,-133.058,1,1
"6319","Langara Point","Haida Gwaii",2020-05-21,2020,5,32.2,9.2,54.2564,-133.058,1,1
"6320","Langara Point","Haida Gwaii",2020-05-22,2020,5,32,9.5,54.2564,-133.058,1,1
"6321","Langara Point","Haida Gwaii",2020-05-23,2020,5,32.3,8.6,54.2564,-133.058,1,1
"6322","Langara Point","Haida Gwaii",2020-05-24,2020,5,32.3,8.8,54.2564,-133.058,1,1
"6323","Langara Point","Haida Gwaii",2020-05-25,2020,5,32.3,8.9,54.2564,-133.058,1,1
"6324","Langara Point","Haida Gwaii",2020-05-26,2020,5,32.3,9.1,54.2564,-133.058,1,1
"6325","Langara Point","Haida Gwaii",2020-05-27,2020,5,32.2,9.1,54.2564,-133.058,1,1
"6326","Langara Point","Haida Gwaii",2020-05-28,2020,5,32.3,9,54.2564,-133.058,1,1
"6327","Langara Point","Haida Gwaii",2020-05-29,2020,5,32.2,9.5,54.2564,-133.058,1,1
"6328","Langara Point","Haida Gwaii",2020-05-30,2020,5,32.2,9.6,54.2564,-133.058,1,1
"6329","Langara Point","Haida Gwaii",2020-05-31,2020,5,32.2,9.6,54.2564,-133.058,1,1
"6330","Langara Point","Haida Gwaii",2020-06-01,2020,6,32.2,9.7,54.2564,-133.058,1,1
"6331","Langara Point","Haida Gwaii",2020-06-02,2020,6,32.2,10.1,54.2564,-133.058,1,1
"6332","Langara Point","Haida Gwaii",2020-06-03,2020,6,32.2,10.1,54.2564,-133.058,1,1
"6333","Langara Point","Haida Gwaii",2020-06-04,2020,6,32.2,10.1,54.2564,-133.058,1,1
"6334","Langara Point","Haida Gwaii",2020-06-05,2020,6,32.2,10,54.2564,-133.058,1,1
"6335","Langara Point","Haida Gwaii",2020-06-06,2020,6,32.2,9.5,54.2564,-133.058,1,1
"6336","Langara Point","Haida Gwaii",2020-06-07,2020,6,32.3,9.4,54.2564,-133.058,1,1
"6337","Langara Point","Haida Gwaii",2020-06-08,2020,6,32.3,9.3,54.2564,-133.058,1,1
"6338","Langara Point","Haida Gwaii",2020-06-09,2020,6,32.3,9.4,54.2564,-133.058,1,1
"6339","Langara Point","Haida Gwaii",2020-06-10,2020,6,32.2,9.4,54.2564,-133.058,1,1
"6340","Langara Point","Haida Gwaii",2020-06-11,2020,6,32.3,9.6,54.2564,-133.058,1,1
"6341","Langara Point","Haida Gwaii",2020-06-12,2020,6,32.2,10.1,54.2564,-133.058,1,1
"6342","Langara Point","Haida Gwaii",2020-06-13,2020,6,32.1,10.6,54.2564,-133.058,1,1
"6343","Langara Point","Haida Gwaii",2020-06-14,2020,6,32.2,10.6,54.2564,-133.058,1,1
"6344","Langara Point","Haida Gwaii",2020-06-15,2020,6,32.1,10.8,54.2564,-133.058,1,1
"6345","Langara Point","Haida Gwaii",2020-06-16,2020,6,32.1,10.7,54.2564,-133.058,1,1
"6346","Langara Point","Haida Gwaii",2020-06-17,2020,6,32.1,10.5,54.2564,-133.058,1,1
"6347","Langara Point","Haida Gwaii",2020-06-18,2020,6,32,10.3,54.2564,-133.058,1,1
"6348","Langara Point","Haida Gwaii",2020-06-19,2020,6,31.7,11,54.2564,-133.058,1,1
"6349","Langara Point","Haida Gwaii",2020-06-20,2020,6,31.9,11.2,54.2564,-133.058,1,1
"6350","Langara Point","Haida Gwaii",2020-06-21,2020,6,31.8,10.8,54.2564,-133.058,1,1
"6351","Langara Point","Haida Gwaii",2020-06-22,2020,6,32,10.1,54.2564,-133.058,1,1
"6352","Langara Point","Haida Gwaii",2020-06-23,2020,6,32.2,10.2,54.2564,-133.058,1,1
"6353","Langara Point","Haida Gwaii",2020-06-24,2020,6,32.1,10.5,54.2564,-133.058,1,1
"6354","Langara Point","Haida Gwaii",2020-06-25,2020,6,32.1,10.1,54.2564,-133.058,1,1
"6355","Langara Point","Haida Gwaii",2020-06-26,2020,6,32.2,9.9,54.2564,-133.058,1,1
"6356","Langara Point","Haida Gwaii",2020-06-27,2020,6,32.1,10.6,54.2564,-133.058,1,1
"6357","Langara Point","Haida Gwaii",2020-06-28,2020,6,31.7,10.9,54.2564,-133.058,1,1
"6358","Langara Point","Haida Gwaii",2020-06-29,2020,6,32,10.2,54.2564,-133.058,1,1
"6359","Langara Point","Haida Gwaii",2020-06-30,2020,6,31.5,10.9,54.2564,-133.058,1,1
"6360","Langara Point","Haida Gwaii",2020-07-01,2020,7,32,10.2,54.2564,-133.058,1,1
"6361","Langara Point","Haida Gwaii",2020-07-02,2020,7,32,10,54.2564,-133.058,1,1
"6362","Langara Point","Haida Gwaii",2020-07-03,2020,7,32.2,9.7,54.2564,-133.058,1,1
"6363","Langara Point","Haida Gwaii",2020-07-04,2020,7,32.4,9.5,54.2564,-133.058,1,1
"6364","Langara Point","Haida Gwaii",2020-07-05,2020,7,32.3,9.8,54.2564,-133.058,1,1
"6365","Langara Point","Haida Gwaii",2020-07-06,2020,7,32.3,9.4,54.2564,-133.058,1,1
"6366","Langara Point","Haida Gwaii",2020-07-07,2020,7,32.4,9.2,54.2564,-133.058,1,1
"6367","Langara Point","Haida Gwaii",2020-07-08,2020,7,32.4,9.2,54.2564,-133.058,1,1
"6368","Langara Point","Haida Gwaii",2020-07-09,2020,7,32.3,9.8,54.2564,-133.058,1,1
"6369","Langara Point","Haida Gwaii",2020-07-10,2020,7,32,10.1,54.2564,-133.058,1,1
"6370","Langara Point","Haida Gwaii",2020-07-11,2020,7,31.8,10.6,54.2564,-133.058,1,1
"6371","Langara Point","Haida Gwaii",2020-07-12,2020,7,31.6,11.2,54.2564,-133.058,1,1
"6372","Langara Point","Haida Gwaii",2020-07-13,2020,7,31.7,11.8,54.2564,-133.058,1,1
"6373","Langara Point","Haida Gwaii",2020-07-14,2020,7,31,12,54.2564,-133.058,1,1
"6374","Langara Point","Haida Gwaii",2020-07-15,2020,7,31.4,12.4,54.2564,-133.058,1,1
"6375","Langara Point","Haida Gwaii",2020-07-16,2020,7,31.7,12.7,54.2564,-133.058,1,1
"6376","Langara Point","Haida Gwaii",2020-07-17,2020,7,31.4,12.5,54.2564,-133.058,1,1
"6377","Langara Point","Haida Gwaii",2020-07-18,2020,7,31.1,12.2,54.2564,-133.058,1,1
"6378","Langara Point","Haida Gwaii",2020-07-19,2020,7,31.7,12.5,54.2564,-133.058,1,1
"6379","Langara Point","Haida Gwaii",2020-07-20,2020,7,31.9,12,54.2564,-133.058,1,1
"6380","Langara Point","Haida Gwaii",2020-07-21,2020,7,31.7,11.5,54.2564,-133.058,1,1
"6381","Langara Point","Haida Gwaii",2020-07-22,2020,7,31.9,11.6,54.2564,-133.058,1,1
"6382","Langara Point","Haida Gwaii",2020-07-23,2020,7,32.1,11.4,54.2564,-133.058,1,1
"6383","Langara Point","Haida Gwaii",2020-07-24,2020,7,32,11.6,54.2564,-133.058,1,1
"6384","Langara Point","Haida Gwaii",2020-07-25,2020,7,32.2,11.2,54.2564,-133.058,1,1
"6385","Langara Point","Haida Gwaii",2020-07-26,2020,7,32,12.7,54.2564,-133.058,1,1
"6386","Langara Point","Haida Gwaii",2020-07-27,2020,7,32.2,12.1,54.2564,-133.058,1,1
"6387","Langara Point","Haida Gwaii",2020-07-28,2020,7,32.1,12.6,54.2564,-133.058,1,1
"6388","Langara Point","Haida Gwaii",2020-07-29,2020,7,32.1,12.2,54.2564,-133.058,1,1
"6389","Langara Point","Haida Gwaii",2020-07-30,2020,7,31.9,13,54.2564,-133.058,1,1
"6390","Langara Point","Haida Gwaii",2020-07-31,2020,7,32.1,12.6,54.2564,-133.058,1,1
"6391","Langara Point","Haida Gwaii",2020-08-01,2020,8,32.2,11.8,54.2564,-133.058,1,1
"6392","Langara Point","Haida Gwaii",2020-08-02,2020,8,31.9,13.2,54.2564,-133.058,1,1
"6393","Langara Point","Haida Gwaii",2020-08-03,2020,8,32,13.8,54.2564,-133.058,1,1
"6394","Langara Point","Haida Gwaii",2020-08-04,2020,8,32,13.5,54.2564,-133.058,1,1
"6395","Langara Point","Haida Gwaii",2020-08-05,2020,8,32.1,13.5,54.2564,-133.058,1,1
"6396","Langara Point","Haida Gwaii",2020-08-06,2020,8,32,13.5,54.2564,-133.058,1,1
"6397","Langara Point","Haida Gwaii",2020-08-07,2020,8,32,13.2,54.2564,-133.058,1,1
"6398","Langara Point","Haida Gwaii",2020-08-08,2020,8,32,13.2,54.2564,-133.058,1,1
"6399","Langara Point","Haida Gwaii",2020-08-09,2020,8,32,13.1,54.2564,-133.058,1,1
"6400","Langara Point","Haida Gwaii",2020-08-10,2020,8,32,13,54.2564,-133.058,1,1
"6401","Langara Point","Haida Gwaii",2020-08-11,2020,8,32.1,12.9,54.2564,-133.058,1,1
"6402","Langara Point","Haida Gwaii",2020-08-12,2020,8,32.1,13.5,54.2564,-133.058,1,1
"6403","Langara Point","Haida Gwaii",2020-08-13,2020,8,31.9,13.3,54.2564,-133.058,1,1
"6404","Langara Point","Haida Gwaii",2020-08-14,2020,8,31.9,13.9,54.2564,-133.058,1,1
"6405","Langara Point","Haida Gwaii",2020-08-15,2020,8,31.6,13.6,54.2564,-133.058,1,1
"6406","Langara Point","Haida Gwaii",2020-08-16,2020,8,31.6,13.5,54.2564,-133.058,1,1
"6407","Langara Point","Haida Gwaii",2020-08-17,2020,8,31.7,14.1,54.2564,-133.058,1,1
"6408","Langara Point","Haida Gwaii",2020-08-18,2020,8,31.9,13.2,54.2564,-133.058,1,1
"6409","Langara Point","Haida Gwaii",2020-08-19,2020,8,31.9,13.1,54.2564,-133.058,1,1
"6410","Langara Point","Haida Gwaii",2020-08-20,2020,8,32,12.7,54.2564,-133.058,1,1
"6411","Langara Point","Haida Gwaii",2020-08-21,2020,8,31.8,13.6,54.2564,-133.058,1,1
"6412","Langara Point","Haida Gwaii",2020-08-22,2020,8,31.9,12.5,54.2564,-133.058,1,1
"6413","Langara Point","Haida Gwaii",2020-08-23,2020,8,32,13.1,54.2564,-133.058,1,1
"6414","Langara Point","Haida Gwaii",2020-08-24,2020,8,32.1,12.8,54.2564,-133.058,1,1
"6415","Langara Point","Haida Gwaii",2020-08-25,2020,8,31.9,12.9,54.2564,-133.058,1,1
"6416","Langara Point","Haida Gwaii",2020-08-26,2020,8,32.1,13.2,54.2564,-133.058,1,1
"6417","Langara Point","Haida Gwaii",2020-08-27,2020,8,32.1,13,54.2564,-133.058,1,1
"6418","Langara Point","Haida Gwaii",2020-08-28,2020,8,31.9,13.5,54.2564,-133.058,1,1
"6419","Langara Point","Haida Gwaii",2020-08-29,2020,8,31.9,13.5,54.2564,-133.058,1,1
"6420","Langara Point","Haida Gwaii",2020-08-30,2020,8,31.9,13.3,54.2564,-133.058,1,1
"6421","Langara Point","Haida Gwaii",2020-08-31,2020,8,31.9,13.3,54.2564,-133.058,1,1
"6422","Langara Point","Haida Gwaii",2020-09-01,2020,9,32,12.8,54.2564,-133.058,1,1
"6423","Langara Point","Haida Gwaii",2020-09-02,2020,9,32.1,12.7,54.2564,-133.058,1,1
"6424","Langara Point","Haida Gwaii",2020-09-03,2020,9,32.1,12.3,54.2564,-133.058,1,1
"6425","Langara Point","Haida Gwaii",2020-09-04,2020,9,32,12.6,54.2564,-133.058,1,1
"6426","Langara Point","Haida Gwaii",2020-09-05,2020,9,32,12,54.2564,-133.058,1,1
"6427","Langara Point","Haida Gwaii",2020-09-06,2020,9,32.1,11.9,54.2564,-133.058,1,1
"6428","Langara Point","Haida Gwaii",2020-09-07,2020,9,32.1,12.3,54.2564,-133.058,1,1
"6429","Langara Point","Haida Gwaii",2020-09-08,2020,9,31.9,12.7,54.2564,-133.058,1,1
"6430","Langara Point","Haida Gwaii",2020-09-09,2020,9,31.3,13.1,54.2564,-133.058,1,1
"6431","Langara Point","Haida Gwaii",2020-09-10,2020,9,31.2,12.5,54.2564,-133.058,1,1
"6432","Langara Point","Haida Gwaii",2020-09-11,2020,9,30.4,12.6,54.2564,-133.058,1,1
"6433","Langara Point","Haida Gwaii",2020-09-12,2020,9,30.2,12.9,54.2564,-133.058,1,1
"6434","Langara Point","Haida Gwaii",2020-09-13,2020,9,30.8,12.4,54.2564,-133.058,1,1
"6435","Langara Point","Haida Gwaii",2020-09-14,2020,9,30.8,12.2,54.2564,-133.058,1,1
"6436","Langara Point","Haida Gwaii",2020-09-15,2020,9,31.4,11.3,54.2564,-133.058,1,1
"6437","Langara Point","Haida Gwaii",2020-09-16,2020,9,32,10.6,54.2564,-133.058,1,1
"6438","Langara Point","Haida Gwaii",2020-09-17,2020,9,31.7,10.6,54.2564,-133.058,1,1
"6439","Langara Point","Haida Gwaii",2020-09-18,2020,9,32.1,9.5,54.2564,-133.058,1,1
"6440","Langara Point","Haida Gwaii",2020-09-19,2020,9,32,10,54.2564,-133.058,1,1
"6441","Langara Point","Haida Gwaii",2020-09-20,2020,9,32.3,9.6,54.2564,-133.058,1,1
"6442","Langara Point","Haida Gwaii",2020-09-21,2020,9,32.3,10.4,54.2564,-133.058,1,1
"6443","Langara Point","Haida Gwaii",2020-09-22,2020,9,32.3,10.9,54.2564,-133.058,1,1
"6444","Langara Point","Haida Gwaii",2020-09-23,2020,9,32.1,12.3,54.2564,-133.058,1,1
"6445","Langara Point","Haida Gwaii",2020-09-24,2020,9,32,13.2,54.2564,-133.058,1,1
"6446","Langara Point","Haida Gwaii",2020-09-25,2020,9,31.8,14.3,54.2564,-133.058,1,1
"6447","Langara Point","Haida Gwaii",2020-09-26,2020,9,32,14.1,54.2564,-133.058,1,1
"6448","Langara Point","Haida Gwaii",2020-09-27,2020,9,32.6,13.5,54.2564,-133.058,1,1
"6449","Langara Point","Haida Gwaii",2020-09-28,2020,9,32,14.2,54.2564,-133.058,1,1
"6450","Langara Point","Haida Gwaii",2020-09-29,2020,9,32,13.1,54.2564,-133.058,1,1
"6451","Langara Point","Haida Gwaii",2020-09-30,2020,9,32.1,12.5,54.2564,-133.058,1,1
"6452","Langara Point","Haida Gwaii",2020-10-01,2020,10,32,13.4,54.2564,-133.058,1,1
"6453","Langara Point","Haida Gwaii",2020-10-02,2020,10,32.2,12.8,54.2564,-133.058,1,1
